age,workclass,education,marital-status,occupation,sex,hours-per-week,native-country,income
48, Private, Bachelors, Never-married, Other-service, Male,50, Mexico, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Male,40, United-States, >50K
34, Private, 12th, Married-civ-spouse, Craft-repair, Male,40, Guatemala, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Female,35, United-States, <=50K
42, State-gov, Some-college, Never-married, Exec-managerial, Female,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Male,40, United-States, <=50K
61, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,50, United-States, >50K
63, Private, 11th, Married-civ-spouse, Other-service, Male,30, United-States, <=50K
65, Private, HS-grad, Widowed, Sales, Female,40, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Male,40, United-States, >50K
41, Local-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Male,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Male,40, ?, <=50K
21, Private, HS-grad, Divorced, Sales, Female,40, United-States, <=50K
48, Local-gov, Bachelors, Never-married, Adm-clerical, Female,35, United-States, <=50K
51, State-gov, Some-college, Married-civ-spouse, Sales, Male,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Sales, Male,55, United-States, <=50K
22, State-gov, Some-college, Never-married, Prof-specialty, Male,15, ?, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Male,60, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Female,40, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Male,24, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Female,24, United-States, <=50K
45, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Male,75, United-States, <=50K
49, Private, HS-grad, Divorced, Other-service, Male,40, Columbia, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Male,30, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Adm-clerical, Male,36, United-States, <=50K
41, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Male,60, United-States, >50K
40, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Male,40, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Male,40, United-States, <=50K
52, Private, HS-grad, Never-married, Handlers-cleaners, Male,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Female,50, United-States, <=50K
50, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Male,40, United-States, >50K
21, Private, Assoc-voc, Never-married, Tech-support, Female,30, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Male,40, United-States, >50K
27, Private, Prof-school, Married-civ-spouse, Prof-specialty, Male,42, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,30, United-States, <=50K
47, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Male,40, United-States, >50K
37, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Male,45, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Male,40, ?, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Female,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Male,51, United-States, <=50K
67, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Male,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Female,48, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Male,40, United-States, >50K
26, Private, 12th, Never-married, Handlers-cleaners, Male,40, United-States, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,65, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Male,40, Philippines, >50K
25, Private, Masters, Never-married, Prof-specialty, Female,35, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Female,35, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Male,40, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Male,50, United-States, <=50K
44, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,50, United-States, >50K
37, Private, HS-grad, Never-married, Adm-clerical, Male,38, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Male,40, Philippines, >50K
29, Private, HS-grad, Separated, Adm-clerical, Female,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Female,21, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Female,40, United-States, <=50K
58, Private, Assoc-voc, Divorced, Adm-clerical, Female,60, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,40, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Female,18, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,60, United-States, >50K
29, State-gov, Some-college, Never-married, Other-service, Female,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,45, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Male,35, United-States, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Female,40, United-States, <=50K
60, Private, Masters, Divorced, Prof-specialty, Female,50, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Male,50, United-States, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Male,40, United-States, >50K
30, Private, Some-college, Never-married, Sales, Female,48, United-States, <=50K
55, Private, HS-grad, Divorced, Other-service, Male,40, ?, <=50K
64, Local-gov, HS-grad, Divorced, Transport-moving, Male,20, United-States, <=50K
29, Self-emp-inc, Assoc-acdm, Never-married, Prof-specialty, Female,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,50, United-States, <=50K
55, Private, HS-grad, Widowed, Sales, Female,40, United-States, <=50K
43, Private, HS-grad, Divorced, Transport-moving, Male,45, United-States, <=50K
28, Private, 12th, Never-married, Sales, Male,40, United-States, <=50K
46, State-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Male,38, United-States, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Male,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Female,38, United-States, >50K
43, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Female,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Female,25, United-States, <=50K
21, Private, 11th, Married-civ-spouse, Craft-repair, Male,40, Mexico, <=50K
65, Private, Bachelors, Married-civ-spouse, Craft-repair, Male,40, England, >50K
20, Private, Some-college, Never-married, Other-service, Male,40, United-States, <=50K
31, State-gov, Masters, Divorced, Adm-clerical, Female,25, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Male,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Male,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Female,20, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Male,60, United-States, <=50K
44, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Female,40, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Prof-specialty, Male,60, United-States, >50K
38, Private, HS-grad, Divorced, Craft-repair, Male,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Female,25, Germany, <=50K
24, Private, Some-college, Married-spouse-absent, Sales, Female,30, Ecuador, <=50K
24, Private, Masters, Never-married, Prof-specialty, Female,45, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Female,40, United-States, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Female,35, United-States, <=50K
48, Private, Some-college, Divorced, Craft-repair, Male,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Protective-serv, Male,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Male,35, South, >50K
50, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Male,55, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Adm-clerical, Male,40, United-States, <=50K
31, State-gov, Masters, Married-civ-spouse, Prof-specialty, Male,50, United-States, <=50K
22, Private, 1st-4th, Never-married, Craft-repair, Male,40, Guatemala, <=50K
18, ?, Some-college, Never-married, ?, Male,48, United-States, <=50K
25, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Male,40, Poland, <=50K
28, Private, Some-college, Never-married, Sales, Female,40, United-States, <=50K
17, Local-gov, 11th, Never-married, Adm-clerical, Female,15, United-States, <=50K
24, State-gov, Doctorate, Never-married, Prof-specialty, Female,99, England, <=50K
20, Private, 10th, Separated, Sales, Female,36, United-States, <=50K
45, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Male,40, United-States, >50K
44, Private, Some-college, Married-spouse-absent, Craft-repair, Female,45, United-States, <=50K
57, Private, 7th-8th, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Male,55, United-States, >50K
24, ?, Bachelors, Never-married, ?, Male,40, United-States, <=50K
22, Private, Some-college, Never-married, Protective-serv, Male,24, India, <=50K
41, Private, HS-grad, Divorced, Other-service, Female,40, United-States, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Male,40, United-States, <=50K
46, Local-gov, Bachelors, Separated, Prof-specialty, Male,40, United-States, <=50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Female,38, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Male,40, United-States, >50K
26, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Female,50, United-States, <=50K
17, Private, 10th, Never-married, Sales, Female,12, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Exec-managerial, Male,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Male,40, United-States, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Male,35, United-States, <=50K
51, Private, Bachelors, Divorced, Adm-clerical, Female,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Male,40, United-States, <=50K
48, Private, Some-college, Divorced, Other-service, Female,32, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Female,40, United-States, >50K
47, Private, 11th, Married-civ-spouse, Other-service, Male,40, United-States, <=50K
52, Private, HS-grad, Widowed, Craft-repair, Female,40, United-States, <=50K
58, Private, Some-college, Never-married, Adm-clerical, Female,39, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Female,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Tech-support, Male,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Male,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Male,40, Yugoslavia, <=50K
40, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Male,40, United-States, >50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Male,38, United-States, >50K
46, Private, Masters, Divorced, Exec-managerial, Female,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Female,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Male,37, United-States, <=50K
26, Private, Masters, Never-married, Exec-managerial, Female,30, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Female,20, United-States, <=50K
26, Private, Assoc-voc, Divorced, Sales, Female,35, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Female,15, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Male,40, United-States, >50K
54, Private, Some-college, Never-married, Sales, Male,41, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Female,6, United-States, <=50K
81, Private, Masters, Widowed, Prof-specialty, Male,60, ?, <=50K
37, Private, Masters, Never-married, Prof-specialty, Female,38, United-States, >50K
40, Private, Assoc-voc, Divorced, Transport-moving, Male,50, United-States, >50K
36, Private, Some-college, Widowed, Adm-clerical, Female,40, United-States, <=50K
18, Private, 12th, Never-married, Adm-clerical, Female,30, United-States, <=50K
44, State-gov, 11th, Separated, Tech-support, Male,40, United-States, <=50K
36, Private, HS-grad, Separated, Other-service, Female,35, United-States, <=50K
69, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Male,50, United-States, >50K
17, Private, 12th, Never-married, Prof-specialty, Male,7, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Male,40, United-States, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Male,40, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Male,40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Sales, Male,35, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Female,40, United-States, <=50K
19, Private, 10th, Never-married, Machine-op-inspct, Female,40, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Male,50, United-States, <=50K
46, Private, 7th-8th, Married-spouse-absent, Priv-house-serv, Female,24, Guatemala, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Male,40, Mexico, >50K
29, Private, Some-college, Never-married, Adm-clerical, Female,40, Japan, <=50K
33, ?, Some-college, Divorced, ?, Female,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Male,70, United-States, <=50K
28, Private, HS-grad, Separated, Farming-fishing, Male,55, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Female,40, United-States, <=50K
37, ?, Prof-school, Married-civ-spouse, ?, Male,6, Mexico, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Male,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,55, United-States, <=50K
